FQDN_count,subdomain_length,upper_count,lower_count,numeric_count,entropy,special_count,labels,get_labels_max,labels_average,longest_word,sld,len,subdomain,domain,predicted_label,score
52,32,8,17,24,4.264458286159225,3,4,24,12.25,633765643338313734656166,maliciousDomain,47,1,TYJBAPN.633765643338313734656166.maliciousDomain.com,0,0.86
66,46,6,18,39,3.8828605535236402,3,4,38,15.75,37323737626362623235336466383266373738,maliciousDomain,61,1,6LQJBDs.37323737626362623235336466383266373738.maliciousDomain.com,0,0.86
108,89,37,42,19,5.547446502219872,10,9,15,11.11111111111111,seg4910research,seg4910research,104,1,23756.qft9HNp4TEzrj.jQNMryKjJuw0R.2HxIRZSi6RIve.HGWBJxS9YgHXs.SpoubF5QorIFz.E-1Vht7_BBO2L.seg4910research.tk,0,0.54
52,32,4,21,24,3.902671574768706,3,4,24,12.25,663634633437636364666430,maliciousDomain,47,1,obSJhuQ.663634633437636364666430.maliciousDomain.com,0,0.88
248,229,78,114,40,5.824978573620427,16,7,63,34.57142857142857,KQNlRfgWW6Vr4nSLVHRnFwbgwXug1vad_TrdtK1o69JnLAgOXOQv6niu9ylk0-N,seg4910research,244,1,6776.KQNlRfgWW6Vr4nSLVHRnFwbgwXug1vad_TrdtK1o69JnLAgOXOQv6niu9ylk0-N.-K3uX8M72BiPywzMKjmZW1Dvnvr-nmjzJrc6yKSmy6C2vHcXtux-A16W0AKb9tq._zeCo4VcEk_l3-iClg5rATOcPaMO8sRx-Ij1FOzeTf2ahpTf8ojCMwXgGny25zB.IszGDznk-bvGDFjyAwMBBz8nUgwTuBm7.seg4910research.tk,0,0.53
54,34,3,20,28,4.0327816047617855,3,4,26,12.75,66393636303766353463643537,maliciousDomain,49,1,Fvu1P9a.66393636303766353463643537.maliciousDomain.com,0,0.88
80,60,4,20,52,3.6148873411265985,4,5,32,15.2,96233326566636332356133626233623,maliciousDomain,75,1,Wg6FJbu.96233326566636332356133626233623.2646233363366663261.maliciousDomain.com,0,0.66
60,40,5,19,33,3.921928094887362,3,4,32,14.25,35323634363135313331333332353264,maliciousDomain,55,1,KOWkb9Y.35323634363135313331333332353264.maliciousDomain.com,0,0.87
99,80,26,46,21,5.386339953150708,6,7,23,13.285714285714286,vYUVMcHkZIkoxyxmENL3aAD,seg4910research,95,1,78359.vYUVMcHkZIkoxyxmENL3aAD.juY5ngzM9MZ2vg11YtLnAh6.jbgPRMeqWzPT5Prf5j7s5yl.5l.seg4910research.tk,0,0.54
80,60,2,21,54,3.811329648909786,3,4,52,19.25,3336663165376239636265633936623930313532656334383234,maliciousDomain,75,1,c5At3ae.3336663165376239636265633936623930313532656334383234.maliciousDomain.com,0,0.91
99,80,29,46,17,5.410484998863469,7,7,23,13.285714285714286,0cvYwvCab_xRBuBQaW6lYWh,seg4910research,95,1,90604.0cvYwvCab_xRBuBQaW6lYWh.qsdMvgA8FxJXTrBPd7fyxEo.fQ8DCRpPES8M0wcdm9wyqBZ.Gw.seg4910research.tk,0,0.54
99,80,36,36,20,5.42674399355475,7,7,23,13.285714285714286,XBPK3tRZgdbvIAvyCcUcTHC,seg4910research,95,1,83511.XBPK3tRZgdbvIAvyCcUcTHC.2CkMgMGA1NG5QhwkTZCwBSY.nu5yvSm0ZM9EIo9d4B3WQ3-.Jb.seg4910research.tk,0,0.54
58,38,5,19,31,4.132494787634202,3,4,30,13.75,303537633530653939656131666164,maliciousDomain,53,1,VqA6SiQ.303537633530653939656131666164.maliciousDomain.com,0,0.88
98,79,22,51,18,5.222836089075333,7,7,23,13.142857142857142,h0nHoG9gabvFJkYQacrYcoF,seg4910research,94,1,2911.h0nHoG9gabvFJkYQacrYcoF.3Tm_vd57aorvl3sRceJRswQ.xmspgMSd9a3v7MLsi2ZFuXF.Yf.seg4910research.tk,0,0.54
99,80,23,45,20,5.374023983970165,11,7,23,13.285714285714286,LesU83_PyUiywx9D_91u-QM,seg4910research,95,1,38292.LesU83_PyUiywx9D_91u-QM.H5R86BPez4ELfprQb4GqaRh.G_qlbAniyqvjExj0aXER-an.aU.seg4910research.tk,0,0.54
64,44,4,20,37,3.85845859334435,3,4,36,15.25,313530333364383261633466633364653638,maliciousDomain,59,1,locTEW8.313530333364383261633466633364653638.maliciousDomain.com,0,0.91
52,32,8,17,24,4.138894343601901,3,4,24,12.25,613839616361386663636134,maliciousDomain,47,1,TYJBAPN.613839616361386663636134.maliciousDomain.com,0,0.86
100,81,27,41,20,5.419819909835649,12,7,23,13.428571428571429,w_pipddE3e3NDn7EfIbXtJ9,seg4910research,96,1,150930.w_pipddE3e3NDn7EfIbXtJ9.e4bxzLDE9_xXowSXuhSxfkl.FOoHC-k5ZDQ58POk-sDU-6K.K-.seg4910research.tk,0,0.54
100,81,35,39,17,5.4457208144934794,9,7,23,13.428571428571429,is43KWj9_MoXiDTIvqDJ_Ff,seg4910research,96,1,158376.is43KWj9_MoXiDTIvqDJ_Ff.eb7NXnOTKhMx0h_OED0fxwT.rKSRIdlxNRZ4qpMYZCEfhJI.vM.seg4910research.tk,0,0.54
108,89,31,48,18,5.381704515832002,11,9,15,11.11111111111111,seg4910research,seg4910research,104,1,28583.5kjvU2Xx_gxKc.GRsro_V1mUZCe.YR4Qgh6QFAMTN.mbnfw5eG3otrM.tjaNV-bSik5ac.NxKZGtI6FCenU.seg4910research.tk,0,0.54
99,80,31,40,19,5.5267453524425285,9,7,23,13.285714285714286,-APWxRf80tFcSUCvrtTXdZP,seg4910research,95,1,60526.-APWxRf80tFcSUCvrtTXdZP.dTQLf0Ay05ujU39NKrVDs-c.lZZ_CanyqIzevM27iVPxUI5.pA.seg4910research.tk,0,0.54
76,56,4,20,48,4.02755678597951,4,5,35,14.4,73234346366663964646439383238396564,maliciousDomain,71,1,wGq0RsD.73234346366663964646439383238396564.613833316263.maliciousDomain.com,0,0.73
57,37,4,20,30,4.098976197730022,3,4,29,13.5,61623762386165646533313632633,maliciousDomain,52,1,YksQKi4.61623762386165646533313632633.maliciousDomain.com,0,0.88
74,54,6,18,47,3.990142394823974,3,4,46,17.75,3133336563353435623730303362643834343061386435,maliciousDomain,69,1,t8DBWLC.3133336563353435623730303362643834343061386435.maliciousDomain.com,0,0.86
108,89,30,45,22,5.468833307815492,11,9,15,11.11111111111111,seg4910research,seg4910research,104,1,25883.UfQi7u6rJfH0i.dr-8Ep0AzoJnE.3WxyCPszyITwz.1QpI4IWqT3mm9.BVH1_cSH_yPso.eCvNma10JrJMZ.seg4910research.tk,0,0.54
249,230,91,102,40,5.856658891600928,16,7,63,34.714285714285715,SK1M-7_qc8cY7udNKzs0JJjYzRaXquwCWkux2flDLYqvQWtySjr-_FN3AgkRcEU,seg4910research,245,1,13337.SK1M-7_qc8cY7udNKzs0JJjYzRaXquwCWkux2flDLYqvQWtySjr-_FN3AgkRcEU.APrJiBkeRGKDpNviTx3oLElZWYCDBx62D7g8ddBjhGmgkEnX9Icq9ltzWHq1IwH.AdQMIMdNb_g885RShzEm3J2GZJE52tJy7Ybzjl-i1b_Xous0GEzB-xUIj5cfIAD.9nCxHlVJ1KEp0I2Vuab-cCYEkk9tC-Fa.seg4910research.tk,0,0.53
99,80,29,46,16,5.48735005416081,8,7,23,13.285714285714286,cywIWsXLHsMY8pFBVMEkUzi,seg4910research,95,1,20786.cywIWsXLHsMY8pFBVMEkUzi.C_fMmrCwwKPM23ktTy3bcVQ.ruqnK6b4pnHunySU_dmu0HR.pO.seg4910research.tk,0,0.54
56,36,3,20,30,3.903157755114479,3,4,28,13.25,3961336534663133303366663733,maliciousDomain,51,1,uYeI01a.3961336534663133303366663733.maliciousDomain.com,0,0.88
98,79,24,46,20,5.309734625245089,8,7,23,13.142857142857142,4Bf2mPyr-NaT0iguVi0J0yA,seg4910research,94,1,2160.4Bf2mPyr-NaT0iguVi0J0yA.kuLRruhaD1fHSmh7mPWyirs.-ME7EQG6Ei3ZcqnNkAolDyi.78.seg4910research.tk,0,0.54
54,34,2,21,28,4.137142197787705,3,4,26,12.75,32306262343631653232363231,maliciousDomain,49,1,ky5j9wP.32306262343631653232363231.maliciousDomain.com,0,0.88
54,34,6,18,27,4.202138031201168,3,4,26,12.75,34643938643461333764393138,maliciousDomain,49,1,HVsA5PF.34643938643461333764393138.maliciousDomain.com,0,0.86
99,80,29,43,20,5.360177423193304,7,7,23,13.285714285714286,lAkDnB6ni9P58cJn51geDc3,seg4910research,95,1,37763.lAkDnB6ni9P58cJn51geDc3.de8JMS5AZDfULSqHLvbCBjM.JEVbI4xJjQrQw_hy5Lbggff.Lr.seg4910research.tk,0,0.54
99,80,31,39,22,5.350534812664183,7,7,23,13.285714285714286,TZy6fHU3U0zEqJRrkk211VF,seg4910research,95,1,36850.TZy6fHU3U0zEqJRrkk211VF.oWVzPP1jRFNV4kehEpIqr1a.ol7AZ2NGHZ0-w4alkWQwXrV.mX.seg4910research.tk,0,0.54
100,81,23,43,27,5.261076880026376,7,7,23,13.428571428571429,d9SaE6XQclgHk6uFA2c5lIj,seg4910research,96,1,139774.d9SaE6XQclgHk6uFA2c5lIj.zWQB4g5UII7iGe0hT6q7xf5.aHqGQ0S6pht4isM1-afeKp6.iQ.seg4910research.tk,0,0.54
99,80,30,40,22,5.363111706581722,7,7,23,13.285714285714286,q8WqH_Ary3z00266LE0Pvzr,seg4910research,95,1,67038.q8WqH_Ary3z00266LE0Pvzr.SuF6iyzOYpNY1TaEyyGZzOS.jy7gaeJDWURs6OgBBKdTQ1D.pg.seg4910research.tk,0,0.54
78,58,4,20,51,3.93897100455791,3,4,50,18.75,30383435336365303631393838613863663161626165393533,maliciousDomain,73,1,zvXMfS1.30383435336365303631393838613863663161626165393533.maliciousDomain.com,0,0.91
74,54,5,19,47,4.100090557219246,3,4,46,17.75,6332306562373839636638323837643031646131356630,maliciousDomain,69,1,cA1YNzM.6332306562373839636638323837643031646131356630.maliciousDomain.com,0,0.9
80,60,2,21,54,3.726362097812326,3,4,52,19.25,6466303130333333326130326334336637376362663963313331,maliciousDomain,75,1,sgk59Mp.6466303130333333326130326334336637376362663963313331.maliciousDomain.com,0,0.91
98,79,25,47,19,5.388403053250666,7,7,23,13.142857142857142,nUJMJSgeQg7mROcuc9W2dQE,seg4910research,94,1,4809.nUJMJSgeQg7mROcuc9W2dQE.oD7annomQibNU49qWv_hsaD.9v6x2xp8vjMVxGNuKV0IFrz.ot.seg4910research.tk,0,0.54
68,48,4,19,42,3.9169406257073596,3,4,40,16.25,3432653034666230653536663935316363643162,maliciousDomain,63,1,P5mp6FB.3432653034666230653536663935316363643162.maliciousDomain.com,0,0.9
81,61,3,22,52,3.82466871289674,4,5,45,15.4,363537663534333236633535666135653861646236653,maliciousDomain,76,1,wPXztiu.363537663534333236633535666135653861646236653.7613263.maliciousDomain.com,0,0.69
249,230,87,109,43,5.798837868786215,10,7,63,34.714285714285715,AjOUhSVzY2X4ZuXhj_dKeUb1XNycwFfL93BOAcW4qJhRBryVvR2hgvl7-fgUqdr,seg4910research,245,1,14721.AjOUhSVzY2X4ZuXhj_dKeUb1XNycwFfL93BOAcW4qJhRBryVvR2hgvl7-fgUqdr.pm14kVViXEL19dDh4IX056MTbOZOG5vYVQbqOB6qfradBlvT1sypjaKMV18V6f7.hSNi-zsqPdS_KrtbnH0X0p01CqphqAgjqmSYQ7LZZmHixemRPVy9kDzljnprlED.SH44Nj8VbupipMfzR0moHSEN2VEQQlrH.seg4910research.tk,0,0.53
76,56,5,23,45,4.289386724393816,3,4,48,18.25,585239735441787c217c35317c217c653639396465396663,maliciousDomain,71,1,XR9sTAx.585239735441787c217c35317c217c653639396465396663.maliciousDomain.com,0,0.9
78,58,5,19,51,3.991314989726181,3,4,50,18.75,38336532303230396530666362356466316236353939663937,maliciousDomain,73,1,ZqP4DpY.38336532303230396530666362356466316236353939663937.maliciousDomain.com,0,0.9
68,48,3,21,41,4.171990790869863,3,4,40,16.25,3765623261313539326137343732353962633831,maliciousDomain,63,1,HF0swdr.3765623261313539326137343732353962633831.maliciousDomain.com,0,0.91
100,81,27,46,19,5.415175975368548,8,7,23,13.428571428571429,sETdtTjK0PfKmC84bIx6OjW,seg4910research,96,1,112072.sETdtTjK0PfKmC84bIx6OjW.jmlliJZObfiLW-VTpy87rHX.f0_2jegrvn0DerCNOdqPmXo.BO.seg4910research.tk,0,0.54
99,80,26,48,19,5.367802549477784,6,7,23,13.285714285714286,HU3dnm2qprkZqzRGhk4aniO,seg4910research,95,1,34142.HU3dnm2qprkZqzRGhk4aniO.kjTbpON2ko5vsP0KaaWGtPp.ioj7sVdOpMYHLDK7SETfK5e.5c.seg4910research.tk,0,0.54
99,80,30,44,16,5.305792797079627,9,7,23,13.285714285714286,NEU6JTLvofddgJ-Dskh2E2q,seg4910research,95,1,25266.NEU6JTLvofddgJ-Dskh2E2q._Gi4YCcaTGbv2llIzmmEfCD.JVfaDtr6T_I6qugQNyLkMzI.JV.seg4910research.tk,0,0.54
249,230,92,96,54,5.776607180135145,7,7,63,34.714285714285715,MbUpQfZNVLepX7KsMs9hS8wLAiULT6aAx5mcpSKyd7eI-3UHg5f2bs4UDP3fhx6,seg4910research,245,1,53714.MbUpQfZNVLepX7KsMs9hS8wLAiULT6aAx5mcpSKyd7eI-3UHg5f2bs4UDP3fhx6.oUbpyclpSBM3o68756QVhCGdGM0WT8NspNZrfyQuJQxvWztLo1pY4k0vgQCwoq0.OKgCkS8a4bloN80BX9UXX298SHj2hhOfGkIPFHS2jz8SlzCfOf55N2TaLkAuuSL.ffGzlK0R8ZhRQ7RFAav20z7JNNrUYI1U.seg4910research.tk,0,0.53
62,42,5,19,35,4.095606803657545,3,4,34,14.75,3234623639623965653561633034646631,maliciousDomain,57,1,0aZRHcN.3234623639623965653561633034646631.maliciousDomain.com,0,0.88
54,34,5,20,26,4.174179234824742,3,4,26,12.75,30626338323234626362313361,maliciousDomain,49,1,zGMRrvK.30626338323234626362313361.maliciousDomain.com,0,0.88
100,81,33,35,24,5.341076880026376,8,7,23,13.428571428571429,XPqcV-Fg0-L5GODzRNA9wKI,seg4910research,96,1,101531.XPqcV-Fg0-L5GODzRNA9wKI.FrYD1O0wtE9QgNkXc6N3U5S.MaS8so4aMyaQau9GxZf8HaL.9X.seg4910research.tk,0,0.54
50,30,4,19,24,4.09617463006964,3,4,22,11.75,3462356536326231633534,maliciousDomain,45,1,DU8vYm1.3462356536326231633534.maliciousDomain.com,0,0.88
64,44,4,20,37,4.053618358901742,3,4,36,15.25,393264306265376532666534623538663766,maliciousDomain,59,1,a0oXVsE.393264306265376532666534623538663766.maliciousDomain.com,0,0.91
64,44,3,28,30,4.3256481953738835,3,4,36,15.25,6f583869657a4f7c217c37327c217c386363,maliciousDomain,59,1,oX8iezO.6f583869657a4f7c217c37327c217c386363.maliciousDomain.com,0,0.91
249,230,97,92,51,5.788719371215846,9,7,63,34.714285714285715,rK24-UR9w8-GP6D9F6bTD7n8rUWJDFvcZ8zWFZtRIM3RkoszISKINhMvMMz3vHI,seg4910research,245,1,21864.rK24-UR9w8-GP6D9F6bTD7n8rUWJDFvcZ8zWFZtRIM3RkoszISKINhMvMMz3vHI.lIIB8FcBw6FLdltkbkT0BpGjkiY8Sk3y3vvAJFU-9hXetLw1W5XDIRpxB4ph5lW.t5Tp6TDcJ7OTUUDMWS4oihPAZvyaszimBIiQ4k12zp2jmdvBH1ZOQ7OcPqyILK5.3pNx79j5ga5Y0gsMZGlE6VEI9gTiXywP.seg4910research.tk,0,0.53
74,54,5,19,47,4.045795079525087,3,4,46,17.75,3538323331323430343565353032643531646431396636,maliciousDomain,69,1,rDGMId7.3538323331323430343565353032643531646431396636.maliciousDomain.com,0,0.9
62,42,4,20,35,3.9793136005285565,3,4,34,14.75,3436353265623263666562396432393438,maliciousDomain,57,1,f3McLYs.3436353265623263666562396432393438.maliciousDomain.com,0,0.88
249,230,85,102,48,5.727297557428281,14,7,63,34.714285714285715,I5Nev2pOfQh8nKCiIP0V8RlprFVLP0YA3wv_zyr5h1-xpIQ1ZkII4CRm4LREkIw,seg4910research,245,1,54595.I5Nev2pOfQh8nKCiIP0V8RlprFVLP0YA3wv_zyr5h1-xpIQ1ZkII4CRm4LREkIw.-s2c5bbrjBokyc8RKD0ObTQMg0FshFSRmO1ekGx-zy_teEUjI11MxIvY0BfaMhM.VBPD09IzMl1j_yaThFMZ4D-vQlBHyQdK-krshxvz8YhOVzJia4as8iPaDW605sC.tNFsHETnFJ1FP35plx03rrdkn5EiE6k7.seg4910research.tk,0,0.53
60,40,2,21,34,3.9845227801732817,3,4,32,14.25,35643030383832633433323665636437,maliciousDomain,55,1,hT8cz7o.35643030383832633433323665636437.maliciousDomain.com,0,0.88
79,59,2,20,53,3.7345669898134544,4,5,41,15.0,66316263343430633365616636376638653962613,maliciousDomain,74,1,85lwo3B.66316263343430633365616636376638653962613.366626634.maliciousDomain.com,0,0.69
249,230,87,111,38,5.901791571691434,13,7,63,34.714285714285715,5l-F3cwS08Mkdr8pZzk1TAtKSAL-dHwGjsQwogELGLVrf2x6MxalypEzYRboyoH,seg4910research,245,1,58345.5l-F3cwS08Mkdr8pZzk1TAtKSAL-dHwGjsQwogELGLVrf2x6MxalypEzYRboyoH.PCWX5JrZ1pW7vwrj62ZdXSs-OdpFQI9RMTq-hEhZHC3fV100H_aE7apXjxpKetu.ORnFRy3wXeeUenQRlQLn7jfUs2FAPvEtfhhYzioeiZGRCfpoRJXFNu2OqT8Oq5B.bQlvlm3fk_Ikpi5-7PNbZx9cyIVvsDYb.seg4910research.tk,0,0.53
58,38,4,17,34,3.773503342449893,3,4,30,13.75,663636633233383961663136336264,maliciousDomain,53,1,H5F362L.663636633233383961663136336264.maliciousDomain.com,0,0.86
66,46,4,21,38,4.243892793043621,3,4,38,15.75,35656431383463663064613037323265326231,maliciousDomain,61,1,WBTpkdh.35656431383463663064613037323265326231.maliciousDomain.com,0,0.91
107,88,30,48,19,5.451623355855865,10,9,15,11.0,seg4910research,seg4910research,103,1,8390.s-Q8dSwtCHkF6.QDPIELC5rpRqy.aTnayMVHa8qMr.NYk1mLirIyJ4s.-RxlaoWdDjQA6.3vQ195wxtiXid.seg4910research.tk,0,0.54
59,39,2,21,33,3.9619089386423147,3,4,31,14.0,6363230333461636430376630356637,maliciousDomain,54,1,zco1Gn9.6363230333461636430376630356637.maliciousDomain.com,0,0.88
99,80,21,47,21,5.344927170624346,10,7,23,13.285714285714286,nTq_3oVmqHelTfll7-ZbBWs,seg4910research,95,1,67378.nTq_3oVmqHelTfll7-ZbBWs.5QpxtuW4TBtWroKri3ak53i.nO5_9b4oP-ce6oGtMewNDCs.J3.seg4910research.tk,0,0.54
66,46,4,19,39,3.998946099276404,4,5,30,12.4,138356162323265313639326236663,maliciousDomain,61,1,LwF4Pa9.138356162323265313639326236663.2313135.maliciousDomain.com,0,0.73
66,46,4,21,38,3.878101918420295,3,4,38,15.75,62343336383136383436346362343736363335,maliciousDomain,61,1,bEtvmHL.62343336383136383436346362343736363335.maliciousDomain.com,0,0.91
99,80,28,44,19,5.308466155731044,8,7,23,13.285714285714286,xlCgZCpth7rVlCGS1mpgvnI,seg4910research,95,1,84919.xlCgZCpth7rVlCGS1mpgvnI.-feN9O0CsqNGHwwpIlTaOgB.-Xs5yEwHHLcv40gI9DAU5d1.Xz.seg4910research.tk,0,0.54
79,59,5,24,46,4.203549967569785,4,5,44,15.0,4c7668454236587c217c35397c217c62663436353664,maliciousDomain,74,1,LvhEB6X.4c7668454236587c217c35397c217c62663436353664.653433.maliciousDomain.com,0,0.7
83,63,5,20,54,3.871884317730067,4,5,44,15.8,66656534653235363930386266336666393633366361,maliciousDomain,78,1,UGdqOAt.66656534653235363930386266336666393633366361.3836626237.maliciousDomain.com,0,0.7
248,229,94,106,37,5.8462969465147925,11,7,63,34.57142857142857,0nr5JD4G4cHc9xop0ZFmkUpBNcjZZYfOC6aPNq9jltajdBGtBXb1vFJt9LZpsL-,seg4910research,244,1,4524.0nr5JD4G4cHc9xop0ZFmkUpBNcjZZYfOC6aPNq9jltajdBGtBXb1vFJt9LZpsL-.4mc9jj_JFRnMBj30AkacFR58zZNyGfMCPLApVoEb_whx0Tiwqw4LaYDdPhEQqOZ.jM3awzXUNdrxCojBcyrUfXuEW8a-WvAjdyYlErEO8s6QjSo50VXWkVdggMUFCnR.4SYhux2lIa6MJ8T3TmhFN_mRaDUVelIV.seg4910research.tk,0,0.53
99,80,31,30,28,5.312148256504786,10,7,23,13.285714285714286,mOybh44JFHLeN-zFDlIm57Q,seg4910research,95,1,13428.mOybh44JFHLeN-zFDlIm57Q._NL6xAHr0Jz3Rvc9F6H96_B.A126NN1QKGv350NUqM8ueFN.R-.seg4910research.tk,0,0.58
78,58,4,21,50,3.69572187194824,3,4,50,18.75,31336436336332636663633064646463633561323433313364,maliciousDomain,73,1,jNZApqb.31336436336332636663633064646463633561323433313364.maliciousDomain.com,0,0.9
60,40,3,21,33,4.17635236357873,3,4,32,14.25,61393531643039633531343730303230,maliciousDomain,55,1,2teGDqj.61393531643039633531343730303230.maliciousDomain.com,0,0.88
100,81,23,46,25,5.3216570949278115,6,7,23,13.428571428571429,uwy3d7GjHxDOgBD9FISUryy,seg4910research,96,1,107737.uwy3d7GjHxDOgBD9FISUryy.JcaCpZtnm3Hncdq1h7q17k7.HV0BwhO6UvTGClbwo22t9Cy.8a.seg4910research.tk,0,0.54
64,44,5,20,36,3.89311526320689,3,4,36,15.25,336236633836626333666239326235666537,maliciousDomain,59,1,UzNtsFQ.336236633836626333666239326235666537.maliciousDomain.com,0,0.91
76,56,1,22,49,3.695424067504303,4,5,33,14.4,636165616335653133656433333637393,maliciousDomain,71,1,4m3zekh.636165616335653133656433333637393.13137333530336.maliciousDomain.com,0,0.67
69,49,4,19,42,3.9850109677794276,4,5,37,13.0,6164383333353536616461303361343035303,maliciousDomain,64,1,BZ2z4pI.6164383333353536616461303361343035303.132.maliciousDomain.com,0,0.73
99,80,30,44,15,5.365129190826367,10,7,23,13.285714285714286,EtaGQjLHaTWBs-QhvWgk1Bm,seg4910research,95,1,88325.EtaGQjLHaTWBs-QhvWgk1Bm.GEMeBV0NZXmephn4fk-j4cf.CpZ_JjaBm0UQsVuEF0_wgzq.MY.seg4910research.tk,0,0.54
62,42,6,19,34,4.10992941855846,3,4,34,14.75,6639663763636137306234646130663639,maliciousDomain,57,1,GAUdYCr.6639663763636137306234646130663639.maliciousDomain.com,0,0.86
99,80,22,46,22,5.42407063490333,9,7,23,13.285714285714286,ooHMpM-bFKQ1iajnhBEPQSp,seg4910research,95,1,67433.ooHMpM-bFKQ1iajnhBEPQSp.I5tIwe2hV1vj8FqDowIwyb_.a-tksk8gCT226qNzr5359Uy.Ig.seg4910research.tk,0,0.54
74,54,3,22,46,4.0441964488780275,3,4,46,17.75,3962343064343739373863316630333263323737303262,maliciousDomain,69,1,vXhyxOe.3962343064343739373863316630333263323737303262.maliciousDomain.com,0,0.9
64,44,5,23,33,4.304632914624721,3,4,36,15.25,696843465155337c217c39317c217c633461,maliciousDomain,59,1,ihCFQU3.696843465155337c217c39317c217c633461.maliciousDomain.com,0,0.9
76,56,6,19,48,3.7874838495002834,3,4,48,18.25,366434646533303234306566303566356630363662346365,maliciousDomain,71,1,ALUGfIc.366434646533303234306566303566356630363662346365.maliciousDomain.com,0,0.86
248,229,79,101,53,5.843487002917939,15,7,63,34.57142857142857,gaPEz5JBkFy1WD60ojra8bD52XVPJ-R8D6mj0W34K7JGPl78mU_9Fzl0VMTCx1f,seg4910research,244,1,9145.gaPEz5JBkFy1WD60ojra8bD52XVPJ-R8D6mj0W34K7JGPl78mU_9Fzl0VMTCx1f.dMg9S8WsQCRaSdsgt5xlk7LTIstGta1rNhaThr7VWoY0q_z17ju1rV2uL75_xh9.Gc2HE2pqfM9NUDf1spNWwrjTFEyinsy_qcu_3MLQGj39rmfsUYnfR_um8bDdBiS.bSqBodZ_-RvRXJFX8G22wFCob6r3WqOl.seg4910research.tk,0,0.53
53,33,3,21,26,3.9498293044211708,3,4,25,12.5,2616536646135336233663332,maliciousDomain,48,1,3sziBeQ.2616536646135336233663332.maliciousDomain.com,0,0.88
99,80,34,38,17,5.357504064541887,10,7,23,13.285714285714286,CfNYLgkoco-DyM8rtCE9OfI,seg4910research,95,1,14244.CfNYLgkoco-DyM8rtCE9OfI.5-QLhfIRVVh0LgFqH-Ewtsb.ya9HzLSXKXn2JBn-4MXRKCd.U9.seg4910research.tk,0,0.54
54,34,4,20,27,3.9942708759845043,3,4,26,12.75,63663633613230383236643064,maliciousDomain,49,1,AEGsz3u.63663633613230383236643064.maliciousDomain.com,0,0.88
249,230,96,94,48,5.864598298884846,11,7,63,34.714285714285715,pGO3TBmHr9feJvd4tC7diORAAZ12S-p0ItQFJXU8zlCnJTLDjSjqUyoz0BN-e5y,seg4910research,245,1,13363.pGO3TBmHr9feJvd4tC7diORAAZ12S-p0ItQFJXU8zlCnJTLDjSjqUyoz0BN-e5y.qp0aJFmhfSHQeOEAAVfyzRW4BVCBMc1QC1koRLN50E4XkUR2ayxGdxqaJn_kV94.3gvZ9QDJPZBpXn5hyJb9_1xiznFlW6jpTD7h0DCVddYN6JRljXqC32WIMOduuZC.KgmzI3No29M2RNfJhQwoM6f9pZuJ89_g.seg4910research.tk,0,0.53
99,80,26,45,19,5.415831716166304,9,7,23,13.285714285714286,RjuQj8tz2kPRL4fdTAYRcdj,seg4910research,95,1,60056.RjuQj8tz2kPRL4fdTAYRcdj._fuM-igWWbeLUdqUrRE1pFp.HbKJVRbv1q72SwQVt95d_7t.jh.seg4910research.tk,0,0.54
50,30,5,19,23,4.135337750470312,3,4,22,11.75,6361643065343965336664,maliciousDomain,45,1,KHDb3Ov.6361643065343965336664.maliciousDomain.com,0,0.88
66,46,4,18,41,4.019212165417706,3,4,38,15.75,38633632303331353864653565366139303766,maliciousDomain,61,1,8Os09KH.38633632303331353864653565366139303766.maliciousDomain.com,0,0.9
58,38,6,19,30,4.259277852574686,3,4,30,13.75,326432353630396564316631396338,maliciousDomain,53,1,uRwPWAL.326432353630396564316631396338.maliciousDomain.com,0,0.86
100,81,26,44,23,5.337173284770746,7,7,23,13.428571428571429,YHBgfdCazNeZXkMO9mU3pqO,seg4910research,96,1,111402.YHBgfdCazNeZXkMO9mU3pqO.bc3B2OytLd_Jou3OPPQiuZg.m1qdFdmB36re1RJeHxVp32n.84.seg4910research.tk,0,0.54
58,38,4,19,32,3.8772217904444406,3,4,30,13.75,666165653063666466656365653135,maliciousDomain,53,1,5OCP8zq.666165653063666466656365653135.maliciousDomain.com,0,0.86
216,196,5,25,179,3.5714203169898435,7,8,42,26.125,5a574d553362657c217c317c217c33646437656233,maliciousDomain,211,1,ZWMU3be.5a574d553362657c217c317c217c33646437656233.386365313234343765363862323262396465653735.346365313162393835666266373836366362343831.666664353932376262643663626530333430613730.6362643133623334.maliciousDomain.com,1,0.52
82,62,2,22,54,3.884181780926713,4,5,33,15.6,613835653636303266623839303130376,maliciousDomain,77,1,rco6qQx.613835653636303266623839303130376.63933373565663438663.maliciousDomain.com,0,0.7
68,48,3,21,41,4.049691884922566,3,4,40,16.25,3634633966383939373036613766643232303437,maliciousDomain,63,1,HF0swdr.3634633966383939373036613766643232303437.maliciousDomain.com,0,0.91
100,81,30,39,24,5.273758880867784,7,7,23,13.428571428571429,E-9LloAY0Pydlco4hf65FfR,seg4910research,96,1,144314.E-9LloAY0Pydlco4hf65FfR.BJSFR9uE91rDKYc4OEO1q3E.teeU5H8ypSADygqujIEaA4N.zB.seg4910research.tk,0,0.54
